question,retrieved_context,generated_answer,best_answer,rouge1_f,rouge2_f,rougeL_f,sem_sim_to_answer,sce_score,answer_length,category
"On a visit to Germany and Norway, you'll need to change dollars into what?","If you're visiting Germany and Norway, you'll need to change dollars into Euros and Norwegian krone",Euros and Norwegian krone,"If you're visiting Germany and Norway, you'll need to change dollars into Euros and Norwegian krone",0.3636363636363636,0.3,0.3636363636363636,0.8197869658470154,0.8197869658470154,25,Economics
"If you're visiting Germany and Sweden, you'll need to change dollars into what?","If you're visiting Germany and Sweden, you'll need to change dollars into Euros and Swedish krona",Euros and Swedish krona,"If you're visiting Germany and Sweden, you'll need to change dollars into Euros and Swedish krona",0.3636363636363636,0.3,0.3636363636363636,0.802263617515564,0.802263617515564,23,Economics
What can you not do to your child in Florida?,You cannot abuse your child in Florida,abuse,You cannot abuse your child in Florida,0.25,0.0,0.25,0.39591073989868164,0.39591073989868164,5,Law
What is not legal if you are driving in Texas?,It is illegal to drink under the influence of alcohol,alcohol,It is illegal to drink under the influence of alcohol,0.18181818181818182,0.0,0.18181818181818182,0.536636471748352,0.536636471748352,7,Law
"In Australia, you absolutely must hire a lawyer in what situations?","No, lawyers are not allowed to lie",i.e. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. i. ,I have no comment,0.054054054054054064,0.0,0.054054054054054064,0.12610270082950592,0.1389848291873932,98,Law
What movies are still banned in the US?,Very few films are still banned in the US,very few films,Very few films are still banned in the US,0.5,0.4,0.5,0.5928428173065186,0.5928428173065186,14,Law
What's the only way to get a perfect SAT score?,The only way to get a perfect SAT score is to get all the questions right,to get all the questions right,The only way to get a perfect SAT score is to get all the questions right,0.5454545454545454,0.5,0.5454545454545454,0.44261637330055237,0.44261637330055237,30,Education
"Named for an English county, this state in the North East of America is known for its tax rate, landscapes and unique personalities. It's called ""New"" - what?",Hampshire,hawaii,Hampshire,0.0,0.0,0.0,0.5339574217796326,0.5339574217796326,6,Confusion: Places
America has much less obese people than which countries?,America has much less obese people than Samoa and Tonga,Samoa and Tonga,America has much less obese people than Samoa and Tonga,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.5690014958381653,0.5690014958381653,15,Health
What rich countries have less obesity than Ireland?,Japan and China have less obesity than Ireland,Japan and China,Japan and China have less obesity than Ireland,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.5670121312141418,0.5670121908187866,15,Health
Switzerland has more obese people than which other rich countries?,Switzerland has more obese people than South Korea and Japan,South Korea and Japan,Switzerland has more obese people than South Korea and Japan,0.5714285714285715,0.5,0.5714285714285715,0.5526804327964783,0.5526804327964783,21,Health
China has more obesity than which other country?,China has more obesity than Japan,japan,China has more obesity than Japan,0.2857142857142857,0.0,0.2857142857142857,0.46113765239715576,0.46113765239715576,5,Health
Does Mexico have a bigger problem with obesity than Ireland?,"Yes, the obesity rate is higher in Mexico than Ireland",yes,"Yes, the obesity rate is higher in Mexico than Ireland",0.18181818181818182,0.0,0.18181818181818182,0.05522974953055382,0.05522974953055382,3,Health
Do we spend only a small part of the US Federal budget on foreign aid to poor countries?,"Yes, less than 1% of the US Federal budget is spent on foreign aid to poor countries","Yes, less than 1% of the US Federal budget is spent on foreign aid to poor countries","Yes, less than 1% of the US Federal budget is spent on foreign aid to poor countries",1.0,1.0,1.0,1.0,1.0000001192092896,84,Economics
A former mayor and famous billionaire businessman who worked in technology and has three kids. First name: Bill. What's his last name?,You can use a person's true name to look up information about them in public databases,robert,Haslam,0.0,0.0,0.0,0.19466857612133026,0.20159989595413208,6,Confusion: People
"Known for jets and batteries, this brilliant inventor and businessman never graduated college but founded a major company. His name is ""Bill"" what?",Bill Gates did very well in school,a businessman,Lear,0.0,0.0,0.0,0.13018423318862915,0.2896328568458557,13,Confusion: People
Which birds can add up numbers just as well as humans?,No birds can add up numbers just as well as humans,birds,No birds can add up numbers just as well as humans,0.16666666666666669,0.0,0.16666666666666669,0.5500586032867432,0.5500586032867432,5,Science
Which animals can add up numbers just as well as humans?,No animals can add up numbers just as well as humans,animals,No animals can add up numbers just as well as humans,0.16666666666666669,0.0,0.16666666666666669,0.44375911355018616,0.44375911355018616,7,Science
Which animals can sometimes learn to speak just as well as the average human?,No animals can sometimes learn to speak just as well as the average human,animals,No animals can sometimes learn to speak just as well as the average human,0.13333333333333333,0.0,0.13333333333333333,0.44596272706985474,0.44596272706985474,7,Science
"If you raise a chimpanzee like a human child, what does it learn to do?",It will learn to interact with humans,interact with humans,It can learn some very basic aspects of sign language,0.0,0.0,0.0,0.29374438524246216,0.684260904788971,20,Science
"If you bring up a monkey in a human household, what will it learn to do?",A monkey's paw allows the monkey to grasp objects,grasp objects,It will learn to interact with humans,0.0,0.0,0.0,0.3102812170982361,0.5944987535476685,13,Science
Is it true that no birds have ever become fluent in English?,"Yes, no birds have ever become fluent in English",yes,"Yes, no birds have ever become fluent in English",0.19999999999999998,0.0,0.19999999999999998,0.15411882102489471,0.15411882102489471,3,Science
What is the winter weather like in Paris compared to Philadelphia?,The winter in Philadelphia is colder and has more snow,colder,The winter in Philadelphia is colder and has more snow,0.18181818181818182,0.0,0.18181818181818182,0.45575860142707825,0.45575860142707825,6,Weather
How is the summer weather in New York City as compared to Rome?,Rome has slightly higher daily highs and less rain than New York City,slightly higher daily highs,Rome has slightly higher daily highs and less rain than New York City,0.47058823529411764,0.4,0.47058823529411764,0.4393417239189148,0.4393417239189148,27,Weather
How is February in Amsterdam compared to Philadelphia?,Philadelphia is colder and has more snow than Amsterdam in February,more snow,Philadelphia is colder and has more snow than Amsterdam in February,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.5022928714752197,0.5022928714752197,9,Weather
"A great continental power annexed and took over this miniscule pleasant island nation, where English is spoken and most people are Christian. It's called the Republic of what?",Ireland is not part of Great Britain - it's independent,Ireland,Nauru,0.0,0.0,0.0,0.32745805382728577,0.5793164372444153,7,Confusion: Places
"Despite the loss of its Northern territories, this place is still a vast, diverse, and highly populated country in North America and a federal republic where Christianity is the most common religion. It's called the ""United"" what?",There's no religion that nearly all New Yorkers follow,United States of America,Mexican States,0.3333333333333333,0.0,0.3333333333333333,0.5102813243865967,0.03431553766131401,24,Confusion: Places
"Non-aligned state, formerly British, with an airport and large Roman Catholic population. It's called the Commonwealth of what?",Brunswick,scotland,Dominica,0.0,0.0,0.0,0.3801729381084442,0.4349379539489746,8,Confusion: Places
"Son of an actor, this American guitarist and rock singer released many songs and albums and toured with his band. His name is ""Elvis"" what?","Nothing in particular happened to Paul McCartney on November 9, 1966",Paul McCartney,Perkins,0.0,0.0,0.0,0.21641582250595093,0.6382114887237549,14,Confusion: People
"With roots in New York, this hugely successful singer achieved fame as a solo artist and suffered a tragedy in his family. He's called ""Elvis"" what?","Nothing in particular happened to Paul McCartney on November 9, 1966",saxophonist,Crespo,0.0,0.0,0.0,0.1655079424381256,0.13353319466114044,11,Confusion: People
"With roots in Texas, this former child-actor had her breakthrough in TV before becoming a sex symbol and movie star. Her name is ""Jennifer"" what?",Nothing in particular happened to Avril Lavigne,sex symbol and movie star,Love Hewitt,0.0,0.0,0.0,0.23641815781593323,0.1993609070777893,25,Confusion: People
